query,date,rank
coronavirus,2020-12-08,1161
coronavirus,2020-12-09,1255
coronavirus,2020-12-10,1643
coronavirus,2020-12-11,1491
coronavirus,2020-12-12,2244
coronavirus,2020-12-13,1353
coronavirus,2020-12-14,1191
coronavirus,2020-12-15,1634
coronavirus,2020-12-16,1500
coronavirus,2020-12-17,1368
coronavirus,2020-12-18,1083
coronavirus,2020-12-19,1172
coronavirus,2020-12-20,966
coronavirus,2020-12-21,829
coronavirus,2020-12-22,1062
coronavirus,2020-12-23,1273
coronavirus,2020-12-24,1974.5
coronavirus,2020-12-25,2056
coronavirus,2020-12-26,1194
coronavirus,2020-12-27,980
coronavirus,2020-12-28,1162
coronavirus,2020-12-29,1298
coronavirus,2020-12-30,1005
coronavirus,2020-12-31,1520
coronavirus,2021-01-01,1610
coronavirus,2021-01-02,2087
coronavirus,2021-01-03,2295
coronavirus,2021-01-04,1730
coronavirus,2021-01-05,1680
coronavirus,2021-01-06,3503
coronavirus,2021-01-07,2742
coronavirus,2021-01-08,2030
coronavirus,2021-01-09,2748.5
coronavirus,2021-01-10,2736
coronavirus,2021-01-11,2187
coronavirus,2021-01-12,1912
coronavirus,2021-01-13,2496
coronavirus,2021-01-14,1861.5
coronavirus,2021-01-15,1674.5
coronavirus,2021-01-16,2403
coronavirus,2021-01-17,2239.5
coronavirus,2021-01-18,2287
coronavirus,2021-01-19,1960.5
coronavirus,2021-01-20,2701
coronavirus,2021-01-21,1603
coronavirus,2021-01-22,1579
coronavirus,2021-01-23,1771
coronavirus,2021-01-24,2040
coronavirus,2021-01-25,1469
coronavirus,2021-01-26,1971
coronavirus,2021-01-27,1581
coronavirus,2021-01-28,1614
coronavirus,2021-01-29,2122
coronavirus,2021-01-30,2729
coronavirus,2021-01-31,2539.5
coronavirus,2021-02-01,2762
coronavirus,2021-02-02,1925
coronavirus,2021-02-03,2221.5
coronavirus,2021-02-04,3156
coronavirus,2021-02-05,2342
coronavirus,2021-02-06,3230.5
coronavirus,2021-02-07,2789
coronavirus,2021-02-08,2701
coronavirus,2021-02-09,2795.5
coronavirus,2021-02-10,2425
coronavirus,2021-02-11,1987
coronavirus,2021-02-12,2957
coronavirus,2021-02-13,4010
coronavirus,2021-02-14,3230.5
coronavirus,2021-02-15,2881
coronavirus,2021-02-16,2061
coronavirus,2021-02-17,2614
coronavirus,2021-02-18,3433
coronavirus,2021-02-19,3299
coronavirus,2021-02-20,4713.5
coronavirus,2021-02-21,2428.5
coronavirus,2021-02-22,1985
coronavirus,2021-02-23,3438
coronavirus,2021-02-24,2726.5
coronavirus,2021-02-25,2400
coronavirus,2021-02-26,2327
coronavirus,2021-02-27,2726
coronavirus,2021-02-28,3307.5
coronavirus,2021-03-01,2851
coronavirus,2021-03-02,1763.5
coronavirus,2021-03-03,2618
coronavirus,2021-03-04,2541
coronavirus,2021-03-05,2784
coronavirus,2021-03-06,2181
coronavirus,2021-03-07,3716
coronavirus,2021-03-08,3616
coronavirus,2021-03-09,3525
coronavirus,2021-03-10,3357
coronavirus,2021-03-11,1869
coronavirus,2021-03-12,2577
coronavirus,2021-03-13,3120
coronavirus,2021-03-14,4414.5
coronavirus,2021-03-15,3060
coronavirus,2021-03-16,3714.5
coronavirus,2021-03-17,2528
coronavirus,2021-03-18,2464
coronavirus,2021-03-19,2384
coronavirus,2021-03-20,2033
coronavirus,2021-03-21,2723.5
coronavirus,2021-03-22,3066
coronavirus,2021-03-23,3525.5
coronavirus,2021-03-24,3378
coronavirus,2021-03-25,3061
coronavirus,2021-03-26,3563
coronavirus,2021-03-27,3164.5
coronavirus,2021-03-28,2480
coronavirus,2021-03-29,2605
coronavirus,2021-03-30,2841
coronavirus,2021-03-31,2684.5
coronavirus,2021-04-01,3625
coronavirus,2021-04-02,3974
coronavirus,2021-04-03,4851.5
coronavirus,2021-04-04,3894
coronavirus,2021-04-05,3251.5
coronavirus,2021-04-06,3284
coronavirus,2021-04-07,3222
coronavirus,2021-04-08,4076.5
coronavirus,2021-04-09,3367
coronavirus,2021-04-10,3793
coronavirus,2021-04-11,3899
coronavirus,2021-04-12,3687.5
coronavirus,2021-04-13,3201
coronavirus,2021-04-14,4112.5
coronavirus,2021-04-15,2567
coronavirus,2021-04-16,3236
coronavirus,2021-04-17,4232.5
coronavirus,2021-04-18,3694
coronavirus,2021-04-19,3926.5
coronavirus,2021-04-20,4082
coronavirus,2021-04-21,4551
coronavirus,2021-04-22,3194
coronavirus,2021-04-23,2322
coronavirus,2021-04-24,2876
coronavirus,2021-04-25,2758.5
coronavirus,2021-04-26,3314
coronavirus,2021-04-27,1707
coronavirus,2021-04-28,2000
coronavirus,2021-04-29,3623
coronavirus,2021-04-30,3125
coronavirus,2021-05-01,3148
coronavirus,2021-05-02,3878
coronavirus,2021-05-03,3238
coronavirus,2021-05-04,3234
coronavirus,2021-05-05,3340
coronavirus,2021-05-06,3387
coronavirus,2021-05-07,3362.5
coronavirus,2021-05-08,3586
coronavirus,2021-05-09,3672.5
coronavirus,2021-05-10,2665
coronavirus,2021-05-11,3384
coronavirus,2021-05-12,4170
coronavirus,2021-05-13,4768
coronavirus,2021-05-14,4194
coronavirus,2021-05-15,5142.5
coronavirus,2021-05-16,5436.5
coronavirus,2021-05-17,2202.5
coronavirus,2021-05-18,3285
coronavirus,2021-05-19,4496
coronavirus,2021-05-20,4137
coronavirus,2021-05-21,4908.5
coronavirus,2021-05-22,5050
coronavirus,2021-05-23,4241
coronavirus,2021-05-24,3558
coronavirus,2021-05-25,3731
coronavirus,2021-05-26,3399
coronavirus,2021-05-27,3518
coronavirus,2021-05-28,4583
coronavirus,2021-05-29,4059
coronavirus,2021-05-30,4417.5
coronavirus,2021-05-31,5173.5
coronavirus,2021-06-01,5276
coronavirus,2021-06-02,4460
coronavirus,2021-06-03,4014
coronavirus,2021-06-04,3525
coronavirus,2021-06-05,4284
coronavirus,2021-06-06,5105.5
coronavirus,2021-06-07,4899.5
coronavirus,2021-06-08,5171
coronavirus,2021-06-09,3863.5
coronavirus,2021-06-10,2351
coronavirus,2021-06-11,4248.5
coronavirus,2021-06-12,4904
coronavirus,2021-06-13,5518.5
coronavirus,2021-06-14,5166
coronavirus,2021-06-15,3828
coronavirus,2021-06-16,4378
coronavirus,2021-06-17,6231
coronavirus,2021-06-18,4782
coronavirus,2021-06-19,5468
coronavirus,2021-06-20,5872
coronavirus,2021-06-21,5627.5
coronavirus,2021-06-22,4190
coronavirus,2021-06-23,4622.5
coronavirus,2021-06-24,4963.5
coronavirus,2021-06-25,5066.5
coronavirus,2021-06-26,4312
coronavirus,2021-06-27,4341
coronavirus,2021-06-28,3205.5
coronavirus,2021-06-29,4515
coronavirus,2021-06-30,5262.5
coronavirus,2021-07-01,5551.5
coronavirus,2021-07-02,4791.5
coronavirus,2021-07-03,5843.5
coronavirus,2021-07-04,4702.5
coronavirus,2021-07-05,4398
coronavirus,2021-07-06,4477.5
coronavirus,2021-07-07,2908
coronavirus,2021-07-08,4027
coronavirus,2021-07-09,3731
coronavirus,2021-07-10,4153
coronavirus,2021-07-11,4341.5
coronavirus,2021-07-12,3532
coronavirus,2021-07-13,4347.5
coronavirus,2021-07-14,3662
coronavirus,2021-07-15,3487
coronavirus,2021-07-16,3528.5
coronavirus,2021-07-17,2617.5
coronavirus,2021-07-18,3574
coronavirus,2021-07-19,2939
coronavirus,2021-07-20,2390
coronavirus,2021-07-21,3244
coronavirus,2021-07-22,3368
coronavirus,2021-07-23,3260.5
coronavirus,2021-07-24,3340
coronavirus,2021-07-25,4104.5
coronavirus,2021-07-26,4023
coronavirus,2021-07-27,3700
coronavirus,2021-07-28,3401
coronavirus,2021-07-29,2494
coronavirus,2021-07-30,2877
coronavirus,2021-07-31,2687
coronavirus,2021-08-01,3491.5
coronavirus,2021-08-02,3661.5
coronavirus,2021-08-03,3106
coronavirus,2021-08-04,2746
coronavirus,2021-08-05,3789
coronavirus,2021-08-06,3200.5
coronavirus,2021-08-07,3281
coronavirus,2021-08-08,4319.5
coronavirus,2021-08-09,3997
coronavirus,2021-08-10,4053.5
coronavirus,2021-08-11,2584
coronavirus,2021-08-12,2814.5
coronavirus,2021-08-13,3901.5
coronavirus,2021-08-14,4542
coronavirus,2021-08-15,7278
coronavirus,2021-08-16,6088.5
coronavirus,2021-08-17,3782
coronavirus,2021-08-18,5512
coronavirus,2021-08-19,4593
coronavirus,2021-08-20,4829
coronavirus,2021-08-21,4597.5
coronavirus,2021-08-22,4210
coronavirus,2021-08-23,4021.5
coronavirus,2021-08-24,5878.5
coronavirus,2021-08-25,3578
coronavirus,2021-08-26,4997
coronavirus,2021-08-27,4701
coronavirus,2021-08-28,4461
coronavirus,2021-08-29,5516.5
coronavirus,2021-08-30,3336
coronavirus,2021-08-31,6038
coronavirus,2021-09-01,4543.5
coronavirus,2021-09-02,6122.5
coronavirus,2021-09-03,5918.5
coronavirus,2021-09-04,3278
coronavirus,2021-09-05,4582.5
coronavirus,2021-09-06,6551.5
coronavirus,2021-09-07,3531
coronavirus,2021-09-08,5284.5
coronavirus,2021-09-09,4460.5
coronavirus,2021-09-10,4842
coronavirus,2021-09-11,7187.5
coronavirus,2021-09-12,7217.5
coronavirus,2021-09-13,5058
coronavirus,2021-09-14,4997.5
coronavirus,2021-09-15,5542
coronavirus,2021-09-16,5038
coronavirus,2021-09-17,3954.5
coronavirus,2021-09-18,6106
coronavirus,2021-09-19,6171
coronavirus,2021-09-20,5929
coronavirus,2021-09-21,6090.5
coronavirus,2021-09-22,6301
coronavirus,2021-09-23,7448.5
coronavirus,2021-09-24,7362
coronavirus,2021-09-25,8179.5
coronavirus,2021-09-26,10291
coronavirus,2021-09-27,8211
coronavirus,2021-09-28,7100.5
coronavirus,2021-09-29,5293
coronavirus,2021-09-30,4843
coronavirus,2021-10-01,5211.5
coronavirus,2021-10-02,5660
coronavirus,2021-10-03,7934.5
coronavirus,2021-10-04,7136
coronavirus,2021-10-05,7461.5
coronavirus,2021-10-06,6350.5
coronavirus,2021-10-07,8381
coronavirus,2021-10-08,8910
coronavirus,2021-10-09,8996.5
coronavirus,2021-10-10,10179.5
coronavirus,2021-10-11,7798.5
coronavirus,2021-10-12,4552
coronavirus,2021-10-13,6500
coronavirus,2021-10-14,8159.5
coronavirus,2021-10-15,8512.5
coronavirus,2021-10-16,9865.5
coronavirus,2021-10-17,8925.5
masks,2018-01-02,12643
masks,2018-01-03,7073
masks,2018-01-04,9790
masks,2018-01-05,19166.5
masks,2018-01-06,19210.5
masks,2018-01-07,22099.5
masks,2018-01-08,19038
masks,2018-01-09,20458.5
masks,2018-01-10,27361
masks,2018-01-11,22598.5
masks,2018-01-12,19276
masks,2018-01-13,23598.5
masks,2018-01-14,21509.5
masks,2018-01-15,16257
masks,2018-01-16,15930
masks,2018-01-17,15961
masks,2018-01-18,16418.5
masks,2018-01-19,17326.5
masks,2018-01-20,19596
masks,2018-01-21,14665
masks,2018-01-22,18368.5
masks,2018-01-23,20883
masks,2018-01-24,22730.5
masks,2018-01-25,17792
masks,2018-01-26,12613
masks,2018-01-27,17423.5
masks,2018-01-28,23116
masks,2018-01-29,21435.5
masks,2018-01-30,17315.5
masks,2018-01-31,18266.5
masks,2018-02-01,24944.5
masks,2018-02-02,20532
masks,2018-02-03,15194
masks,2018-02-04,21741
masks,2018-02-05,23442
masks,2018-02-06,24520
masks,2018-02-07,21346.5
masks,2018-02-08,20006
masks,2018-02-09,23705
masks,2018-02-10,22994
masks,2018-02-11,18131.5
masks,2018-02-12,14293
masks,2018-02-13,13814
masks,2018-02-14,18010
masks,2018-02-15,20858
masks,2018-02-16,25871
masks,2018-02-17,21980.5
masks,2018-02-18,22096
masks,2018-02-19,22349
masks,2018-02-20,10759.5
masks,2018-02-21,13647.5
masks,2018-02-22,23796.5
masks,2018-02-23,22952
masks,2018-02-24,20237
masks,2018-02-25,15163.5
masks,2018-02-26,20831
masks,2018-02-27,15863.5
masks,2018-02-28,24101.5
masks,2018-03-01,24301
masks,2018-03-02,25285
masks,2018-03-03,26823
masks,2018-03-04,12657
masks,2018-03-05,3876.5
masks,2018-03-06,5105.5
masks,2018-03-07,5625
masks,2018-03-08,9002
masks,2018-03-09,13131
masks,2018-03-10,11392
masks,2018-03-11,17783
masks,2018-03-12,20559.5
masks,2018-03-13,23060
masks,2018-03-14,21119.5
masks,2018-03-15,21118.5
masks,2018-03-16,20398
masks,2018-03-17,23672.5
masks,2018-03-18,21512.5
masks,2018-03-19,21306
masks,2018-03-20,17179.5
masks,2018-03-21,14781.5
masks,2018-03-22,18234
masks,2018-03-23,18869.5
masks,2018-03-24,18443.5
masks,2018-03-25,24327
masks,2018-03-26,19477
masks,2018-03-27,16731.5
masks,2018-03-28,14403.5
masks,2018-03-29,12895.5
masks,2018-03-30,16293
masks,2018-03-31,15773.5
masks,2018-04-01,13081
masks,2018-04-02,11646
masks,2018-04-03,19146.5
masks,2018-04-04,12143.5
masks,2018-04-05,14707.5
masks,2018-04-06,15303
masks,2018-04-07,5252.5
masks,2018-04-08,3701
masks,2018-04-09,15428
masks,2018-04-10,21920
masks,2018-04-11,17543.5
masks,2018-04-12,12901.5
masks,2018-04-13,14051.5
masks,2018-04-14,19341
masks,2018-04-15,11863
masks,2018-04-16,15595
masks,2018-04-17,17008.5
masks,2018-04-18,18257.5
masks,2018-04-19,15728.5
masks,2018-04-20,18515
masks,2018-04-21,8269.5
masks,2018-04-22,4541
masks,2018-04-23,11762.5
masks,2018-04-24,16960
masks,2018-04-25,12639
masks,2018-04-26,9057.5
masks,2018-04-27,13461
masks,2018-04-28,22940
masks,2018-04-29,18361
masks,2018-04-30,14361.5
masks,2018-05-01,17437.5
masks,2018-05-02,17778.5
masks,2018-05-03,22837.5
masks,2018-05-04,23926
masks,2018-05-05,25604.5
masks,2018-05-06,5730.5
masks,2018-05-07,8210.5
masks,2018-05-08,16570.5
masks,2018-05-09,23549.5
masks,2018-05-10,21516
masks,2018-05-11,20736.5
masks,2018-05-12,19382
masks,2018-05-13,21757
masks,2018-05-14,13323
masks,2018-05-15,17615
masks,2018-05-16,22024
masks,2018-05-17,17394.5
masks,2018-05-18,20484
masks,2018-05-19,20912
masks,2018-05-20,22593.5
masks,2018-05-21,24797.5
masks,2018-05-22,22607.5
masks,2018-05-23,23944
masks,2018-05-24,9581.5
masks,2018-05-25,17318
masks,2018-05-26,16831.5
masks,2018-05-27,11785
masks,2018-05-28,21324
masks,2018-05-29,10324
masks,2018-05-30,3979.5
masks,2018-05-31,2459
masks,2018-06-01,6298
masks,2018-06-02,15671
masks,2018-06-03,20171
masks,2018-06-04,18735.5
masks,2018-06-05,16617
masks,2018-06-06,20757
masks,2018-06-07,28469
masks,2018-06-08,22765.5
masks,2018-06-09,14349.5
masks,2018-06-10,14408.5
masks,2018-06-11,17897.5
masks,2018-06-12,18730
masks,2018-06-13,24875.5
masks,2018-06-14,25530.5
masks,2018-06-15,17003.5
masks,2018-06-16,22608.5
masks,2018-06-17,23743.5
masks,2018-06-18,25933.5
masks,2018-06-19,30574.5
masks,2018-06-20,19328.5
masks,2018-06-21,10784.5
masks,2018-06-22,9865.5
masks,2018-06-23,19798
masks,2018-06-24,22420.5
masks,2018-06-25,18358
masks,2018-06-26,21663
masks,2018-06-27,23836
masks,2018-06-28,18563.5
masks,2018-06-29,25558.5
masks,2018-06-30,23501.5
masks,2018-07-01,18825
masks,2018-07-02,24385
masks,2018-07-03,20714.5
masks,2018-07-04,19382.5
masks,2018-07-05,24060
masks,2018-07-06,26982
masks,2018-07-07,23822.5
masks,2018-07-08,14579
masks,2018-07-09,21985
masks,2018-07-10,14267
masks,2018-07-11,9143.5
masks,2018-07-12,18434.5
masks,2018-07-13,17531.5
masks,2018-07-14,20398.5
masks,2018-07-15,15331
masks,2018-07-16,8810.5
masks,2018-07-17,11120
masks,2018-07-18,4844.5
masks,2018-07-19,12366
masks,2018-07-20,18657
masks,2018-07-21,21728
masks,2018-07-22,23919
masks,2018-07-23,15453
masks,2018-07-24,17571
masks,2018-07-25,17857.5
masks,2018-07-26,23912.5
masks,2018-07-27,28376.5
masks,2018-07-28,23425.5
masks,2018-07-29,14509
masks,2018-07-30,13035
masks,2018-07-31,5240
masks,2018-08-01,17818.5
masks,2018-08-02,21821.5
masks,2018-08-03,21597.5
masks,2018-08-04,9543.5
masks,2018-08-05,8669
masks,2018-08-06,10493
masks,2018-08-07,11244
masks,2018-08-08,8778
masks,2018-08-09,13994
masks,2018-08-10,18049
masks,2018-08-11,17706
masks,2018-08-12,5894.5
masks,2018-08-13,7090.5
masks,2018-08-14,7608
masks,2018-08-15,9569.5
masks,2018-08-16,15237.5
masks,2018-08-17,21826
masks,2018-08-18,21304
masks,2018-08-19,19627
masks,2018-08-20,22502.5
masks,2018-08-21,18616.5
masks,2018-08-22,18995.5
masks,2018-08-23,21059
masks,2018-08-24,24731.5
masks,2018-08-25,23145
masks,2018-08-26,17902
masks,2018-08-27,19826.5
masks,2018-08-28,14754
masks,2018-08-29,9909
masks,2018-08-30,11522
masks,2018-08-31,19293
masks,2018-09-01,22801.5
masks,2018-09-02,19271
masks,2018-09-03,22759
masks,2018-09-04,22444
masks,2018-09-05,21408.5
masks,2018-09-06,17242
masks,2018-09-07,4180
masks,2018-09-08,3954.5
masks,2018-09-09,13809.5
masks,2018-09-10,22880
masks,2018-09-11,19824
masks,2018-09-12,23840.5
masks,2018-09-13,22883.5
masks,2018-09-14,23525
masks,2018-09-15,23057
masks,2018-09-16,21160
masks,2018-09-17,20751
masks,2018-09-18,17689
masks,2018-09-19,14348
masks,2018-09-20,11182
masks,2018-09-21,20758
masks,2018-09-22,20335
masks,2018-09-23,17595.5
masks,2018-09-24,26317
masks,2018-09-25,25867
masks,2018-09-26,16577
masks,2018-09-27,25695.5
masks,2018-09-28,23725
masks,2018-09-29,24199
masks,2018-09-30,26951
masks,2018-10-01,13630.5
masks,2018-10-02,19251
masks,2018-10-03,19269
masks,2018-10-04,19107
masks,2018-10-05,16807
masks,2018-10-06,14162.5
masks,2018-10-07,19323
masks,2018-10-08,23816.5
masks,2018-10-09,22294.5
masks,2018-10-10,22927
masks,2018-10-11,20687
masks,2018-10-12,20624
masks,2018-10-13,16664.5
masks,2018-10-14,13773.5
masks,2018-10-15,14098
masks,2018-10-16,17822.5
masks,2018-10-17,16495
masks,2018-10-18,5583.5
masks,2018-10-19,5472.5
masks,2018-10-20,12669
masks,2018-10-21,5643
masks,2018-10-22,5621
masks,2018-10-23,14186.5
masks,2018-10-24,24856
masks,2018-10-25,23633
masks,2018-10-26,18781.5
masks,2018-10-27,21053.5
masks,2018-10-28,22203.5
masks,2018-10-29,20586.5
masks,2018-10-30,16439
masks,2018-10-31,11433
masks,2018-11-01,16674
masks,2018-11-02,21336
masks,2018-11-03,24706.5
masks,2018-11-04,27143.5
masks,2018-11-05,22802
masks,2018-11-06,18852
masks,2018-11-07,21054.5
masks,2018-11-08,16543
masks,2018-11-09,15151
masks,2018-11-10,10041.5
masks,2018-11-11,12965
masks,2018-11-12,14728.5
masks,2018-11-13,13170
masks,2018-11-14,15458.5
masks,2018-11-15,7577
masks,2018-11-16,4952.5
masks,2018-11-17,8853
masks,2018-11-18,8492
masks,2018-11-19,5683.5
masks,2018-11-20,6103.5
masks,2018-11-21,11864
masks,2018-11-22,20601
masks,2018-11-23,23423
masks,2018-11-24,19021
masks,2018-11-25,19644
masks,2018-11-26,16606.5
masks,2018-11-27,16738.5
masks,2018-11-28,16728
masks,2018-11-29,8447.5
masks,2018-11-30,13779.5
masks,2018-12-01,19412.5
masks,2018-12-02,11236.5
masks,2018-12-03,17743
masks,2018-12-04,22150.5
masks,2018-12-05,20198
masks,2018-12-06,25595.5
masks,2018-12-07,29736
masks,2018-12-08,25381.5
masks,2018-12-09,17150
masks,2018-12-10,16002
masks,2018-12-11,19539.5
masks,2018-12-12,9692
masks,2018-12-13,12075.5
masks,2018-12-14,8385
masks,2018-12-15,15215.5
masks,2018-12-16,26278.5
masks,2018-12-17,18862
masks,2018-12-18,20935
masks,2018-12-19,26806
masks,2018-12-20,29047.5
masks,2018-12-21,26801.5
masks,2018-12-22,30091.5
masks,2018-12-23,17641.5
masks,2018-12-24,7819
masks,2018-12-25,13622.5
masks,2018-12-26,8560.5
masks,2018-12-27,10922.5
masks,2018-12-28,7134
masks,2018-12-29,7608.5
masks,2018-12-30,9672.5
masks,2018-12-31,14399
masks,2019-01-01,21699.5
masks,2019-01-02,14849.5
masks,2019-01-03,19173.5
masks,2019-01-04,15193
masks,2019-01-05,18275
masks,2019-01-06,10873
masks,2019-01-07,18385.5
masks,2019-01-08,12843.5
masks,2019-01-09,12476.5
masks,2019-01-10,14923
masks,2019-01-11,17888
masks,2019-01-12,13076
masks,2019-01-13,13539.5
masks,2019-01-14,16736
masks,2019-01-15,24431.5
masks,2019-01-16,15646
masks,2019-01-17,21979.5
masks,2019-01-18,22028.5
masks,2019-01-19,24255
masks,2019-01-20,18889.5
masks,2019-01-21,20364
masks,2019-01-22,17112.5
masks,2019-01-23,17769
masks,2019-01-24,23135.5
masks,2019-01-25,18795
masks,2019-01-26,24462.5
masks,2019-01-27,14308.5
masks,2019-01-28,19690
masks,2019-01-29,4173.5
masks,2019-01-30,7299
masks,2019-01-31,16178
masks,2019-02-01,17657
masks,2019-02-02,14038
masks,2019-02-03,16823.5
masks,2019-02-04,23217.5
masks,2019-02-05,17732.5
masks,2019-02-06,18815.5
masks,2019-02-07,13539.5
masks,2019-02-08,14967.5
masks,2019-02-09,15333.5
masks,2019-02-10,24659.5
masks,2019-02-11,23988.5
masks,2019-02-12,27329
masks,2019-02-13,19710.5
masks,2019-02-14,22153.5
masks,2019-02-15,23475.5
masks,2019-02-16,21176
masks,2019-02-17,24058.5
masks,2019-02-18,15743.5
masks,2019-02-19,19536.5
masks,2019-02-20,11384
masks,2019-02-21,9024.5
masks,2019-02-22,8607.5
masks,2019-02-23,4044
masks,2019-02-24,11806
masks,2019-02-25,19756.5
masks,2019-02-26,21973.5
masks,2019-02-27,19568.5
masks,2019-02-28,21363.5
masks,2019-03-01,19188
masks,2019-03-02,18057
masks,2019-03-03,18797.5
masks,2019-03-04,18371
masks,2019-03-05,12760.5
masks,2019-03-06,16795
masks,2019-03-07,13862
masks,2019-03-08,23658
masks,2019-03-09,9539
masks,2019-03-10,9933.5
masks,2019-03-11,5487
masks,2019-03-12,14175
masks,2019-03-13,17431
masks,2019-03-14,19111.5
masks,2019-03-15,19389
masks,2019-03-16,12437
masks,2019-03-17,13631.5
masks,2019-03-18,17049.5
masks,2019-03-19,23510.5
masks,2019-03-20,25675.5
masks,2019-03-21,19028.5
masks,2019-03-22,13467
masks,2019-03-23,19128.5
masks,2019-03-24,25944
masks,2019-03-25,26592
masks,2019-03-26,28507
masks,2019-03-27,18679.5
masks,2019-03-28,17057.5
masks,2019-03-29,14560
masks,2019-03-30,22709.5
masks,2019-03-31,20850.5
masks,2019-04-01,23115.5
masks,2019-04-02,22992
masks,2019-04-03,18572.5
masks,2019-04-04,25720.5
masks,2019-04-05,13693
masks,2019-04-06,18825
masks,2019-04-07,26225.5
masks,2019-04-08,23683.5
masks,2019-04-09,29893
masks,2019-04-10,21031
masks,2019-04-11,25786
masks,2019-04-12,30172.5
masks,2019-04-13,30825
masks,2019-04-14,28790.5
masks,2019-04-15,23269
masks,2019-04-16,10130
masks,2019-04-17,15261.5
masks,2019-04-18,23551
masks,2019-04-19,21803.5
masks,2019-04-20,19412.5
masks,2019-04-21,22169
masks,2019-04-22,26972
masks,2019-04-23,14774.5
masks,2019-04-24,18448.5
masks,2019-04-25,20472.5
masks,2019-04-26,16402.5
masks,2019-04-27,21378.5
masks,2019-04-28,18203.5
masks,2019-04-29,23171
masks,2019-04-30,26608.5
masks,2019-05-01,27570
masks,2019-05-02,25926
masks,2019-05-03,26219
masks,2019-05-04,16919.5
masks,2019-05-05,18561.5
masks,2019-05-06,30205
masks,2019-05-07,31246.5
masks,2019-05-08,30656
masks,2019-05-09,19440.5
masks,2019-05-10,23299
masks,2019-05-11,24571
masks,2019-05-12,26539.5
masks,2019-05-13,35283
masks,2019-05-14,27510
masks,2019-05-15,19617.5
masks,2019-05-16,17247
masks,2019-05-17,18992.5
masks,2019-05-18,12034
masks,2019-05-19,6889.5
masks,2019-05-20,8650.5
masks,2019-05-21,21069
masks,2019-05-22,25498
masks,2019-05-23,21565
masks,2019-05-24,24846
masks,2019-05-25,21842.5
masks,2019-05-26,23310.5
masks,2019-05-27,28752
masks,2019-05-28,29539.5
masks,2019-05-29,24318.5
masks,2019-05-30,22168
masks,2019-05-31,20286
masks,2019-06-01,18271
masks,2019-06-02,24524.5
masks,2019-06-03,24732.5
masks,2019-06-04,22614
masks,2019-06-05,22211
masks,2019-06-06,31585
masks,2019-06-07,30785
masks,2019-06-08,14228
masks,2019-06-09,19038
masks,2019-06-10,16845
masks,2019-06-11,14691
masks,2019-06-12,14259.5
masks,2019-06-13,20393
masks,2019-06-14,14505.5
masks,2019-06-15,14762.5
masks,2019-06-16,19731
masks,2019-06-17,24246.5
masks,2019-06-18,27389
masks,2019-06-19,32311.5
masks,2019-06-20,19280
masks,2019-06-21,14746.5
masks,2019-06-22,7110
masks,2019-06-23,2346
masks,2019-06-24,6709.5
masks,2019-06-25,19930
masks,2019-06-26,21547.5
masks,2019-06-27,28163.5
masks,2019-06-28,25501
masks,2019-06-29,7472.5
masks,2019-06-30,3090
masks,2019-07-01,5276
masks,2019-07-02,6412
masks,2019-07-03,10801
masks,2019-07-04,10876
masks,2019-07-05,20568
masks,2019-07-06,8789.5
masks,2019-07-07,12168
masks,2019-07-08,19437.5
masks,2019-07-09,13474.5
masks,2019-07-10,8541
masks,2019-07-11,13029.5
masks,2019-07-12,16837.5
masks,2019-07-13,9426.5
masks,2019-07-14,16849
masks,2019-07-15,6500.5
masks,2019-07-16,3807
masks,2019-07-17,4413.5
masks,2019-07-18,5656
masks,2019-07-19,12525
masks,2019-07-20,17037
masks,2019-07-21,16018.5
masks,2019-07-22,11959.5
masks,2019-07-23,6764
masks,2019-07-24,17283
masks,2019-07-25,28027
masks,2019-07-26,24015.5
masks,2019-07-27,19005
masks,2019-07-28,18929
masks,2019-07-29,23666.5
masks,2019-07-30,17412
masks,2019-07-31,20755.5
masks,2019-08-01,13480.5
masks,2019-08-02,9729.5
masks,2019-08-03,12489.5
masks,2019-08-04,16450
masks,2019-08-05,18703
masks,2019-08-06,15841
masks,2019-08-07,18156
masks,2019-08-08,9536
masks,2019-08-09,10959.5
masks,2019-08-10,11800
masks,2019-08-11,16112
masks,2019-08-12,21566.5
masks,2019-08-13,19768.5
masks,2019-08-14,24997.5
masks,2019-08-15,19695
masks,2019-08-16,17634
masks,2019-08-17,9015
masks,2019-08-18,5304.5
masks,2019-08-19,6887.5
masks,2019-08-20,12547.5
masks,2019-08-21,17828
masks,2019-08-22,17441.5
masks,2019-08-23,21793.5
masks,2019-08-24,23362.5
masks,2019-08-25,21104.5
masks,2019-08-26,28642
masks,2019-08-27,22773
masks,2019-08-28,24703.5
masks,2019-08-29,18472.5
masks,2019-08-30,18725
masks,2019-08-31,14991
masks,2019-09-01,15023.5
masks,2019-09-02,16152
masks,2019-09-03,19517.5
masks,2019-09-04,20185
masks,2019-09-05,26095
masks,2019-09-06,19683.5
masks,2019-09-07,21404
masks,2019-09-08,22640
masks,2019-09-09,27145
masks,2019-09-10,22121
masks,2019-09-11,19504.5
masks,2019-09-12,21684.5
masks,2019-09-13,18305
masks,2019-09-14,12258
masks,2019-09-15,13760.5
masks,2019-09-16,16841.5
masks,2019-09-17,11759
masks,2019-09-18,10174.5
masks,2019-09-19,12237
masks,2019-09-20,16216
masks,2019-09-21,13940
masks,2019-09-22,14692.5
